912590.211444 385623.129949 286976.027747
927324.124069 976405.242628 574350.614605
987269.031749 14987.239733 564039.364476
784483.476616 441819.753264 896578.389818
421548.298590 278398.757040 210921.271945
470668.830781 957317.668473 737894.046609
779964.854598 318070.724433 616215.633832
382216.004378 894030.185275 965489.312790
235323.799122 888598.006721 77107.562561
417399.284903 108011.386137 932844.521545
4959.606400 473891.968306 134886.755581
26375.735850 896462.514017 870164.487424
436462.228922 384950.304831 427769.862976
905885.588640 605724.771462 406335.500210
737906.803454 566745.201290 373295.924866
200738.640574 818895.734099 681788.578410
374582.625977 570621.415798 622553.009950
901161.031328 888387.254544 53292.796587
51903.444049 864659.868984 42548.915555
810172.896794 158237.263435 423819.833720
137305.802345 602728.049195 742075.757796
112537.766209 833505.424184 993123.025144
349169.838248 197833.664603 121558.307839
756243.256295 311628.304553 176239.577186
759139.666093 168672.808767 521426.914095
135167.965876 449792.341150 770309.943009
123441.356660 945957.052580 801580.983376
1024.758762 488097.484771 204346.143078
799603.003280 416376.857398 60979.743846
967428.401467 468097.354761 307035.998251
77414.796040 986781.844378 829701.587435
629663.979792 125958.287691 556531.507206
867855.307908 738821.593998 748930.810130
914818.576642 746138.070679 125637.767663
297633.473510 655397.614838 576389.452122
623956.883963 207560.337119 700824.172042
117510.616193 686297.662248 112805.803462
298046.946566 723522.093490 356394.084700
837484.727407 707036.823000 305825.968228
164412.135257 761931.099885 209870.670331
833544.184699 463164.823276 632112.008311
953537.427628 370840.614771 488772.406899
326469.601243 625748.314142 24888.292477
847935.320207 570409.995009 570470.171351
384007.014443 878808.189336 517784.770990
903068.915831 201001.766701 50293.101819
995966.762340 871323.390858 678416.166702
609372.486855 896063.294440 793823.374139
919340.744496 396032.478395 600006.214121
513234.340628 140852.321359 287353.338456
5128.827231 158993.198463 85631.406519
307294.824048 561554.744866 134374.181942
408651.367739 925133.024754 549625.312960
781033.854327 455625.180937 84291.825347
723855.055105 884793.562300 557000.883883
886283.999477 863535.104983 727533.226075
977806.060998 559454.657454 621740.509268
245644.532689 50115.425265 272807.668633
956776.386717 986619.479354 260660.082890
853357.111379 583692.621123 686037.033411
255334.035822 636086.977515 829382.378973
845318.404156 708489.939629 506823.012884
923068.087711 59800.106897 990079.630318
429932.646955 118142.588994 632513.330382
282959.776609 509882.403055 524339.229898
668512.440990 887643.982112 610726.473099
469675.604000 176347.987043 981610.500321
531855.645363 54816.272814 518837.964151
709223.391288 939566.846744 693705.954391
962183.905729 775485.032900 17113.994589
379729.338358 515087.675629 174356.851763
651463.067009 373703.975215 806540.990088
161352.453211 31510.941360 296616.127970
236872.721137 646183.585460 854528.267368
903090.117839 251656.237836 631624.626828
860191.613109 99128.216820 852925.237959
222244.166285 12157.059260 543217.078744
818477.255075 251084.069801 132657.720701
461610.344614 528979.095210 374094.480156
765796.924171 662640.714113 308927.922771
36628.913786 112212.104099 403926.137516
51563.010214 353238.851080 771042.221568
197388.785159 606934.633628 334739.680046
807092.870779 397483.788182 126146.013542
807340.142994 140035.053124 968745.217778
542572.199700 965897.167061 682723.526444
522511.313079 465340.140535 44574.161364
530616.814493 961696.933219 77378.977800
953509.946997 379922.231014 556050.031818
716809.144836 568822.470733 217621.936891
813559.538382 227405.805841 803042.118255
600306.971151 917635.981832 843729.104313
634825.349029 277397.090193 578665.763704
33600.179192 533562.645356 96257.214649
506497.665434 327965.911828 118726.417636
876626.403031 601935.249937 824037.864177
822791.012750 871067.865610 695767.646108
545277.999466 692497.507705 887442.082634
740328.788499 241152.042352 345128.530775
705266.925871 97845.524278 684539.145785
848016.113297 749572.657384 317147.540765
605886.341985 440775.523253 733649.054087
97239.721158 400709.272783 300388.927147
672029.111524 58710.198008 771436.168873
574814.837519 98458.559161 67565.246822
61671.210696 376347.914981 195226.444707
651513.459498 808679.726656 627060.500582
59950.751281 136334.452604 370187.983786
249966.561819 46871.004196 872507.320208
891557.096078 74796.135392 644238.512947
961222.038646 80754.506786 132697.190280
633916.926153 769217.762230 237564.008779
263743.769869 4412.350311 432519.282417
386888.108958 305180.876774 535200.318283
69645.831272 822315.403412 763063.580892
931318.121102 531162.711444 549331.362947
685635.743361 455279.495561 943280.709424
909400.950489 151666.220545 866755.009150
378711.625688 549168.948487 361853.268099
186621.682674 201801.669178 494652.315374
972689.024077 889725.117613 773941.080361
542082.203633 761093.079977 770503.281072
105784.597615 254712.393998 394827.430603
249096.406478 954307.650200 31451.208635
867617.734438 474759.355586 184497.695533
839931.846336 535462.348659 89914.291434
237476.811795 248469.507616 14923.501309
428899.486334 275880.434491 677001.120563
852575.751373 529560.563374 482986.711988
783417.127771 214934.924252 605775.325596
707883.909760 88291.222741 582833.330868
103155.990752 225547.927096 892400.210258
767030.641473 961322.540741 173712.164304
513676.721375 429572.474269 868206.573649
29872.517822 729407.547674 600547.941311
374645.675407 476932.332166 16781.137685
456452.507180 607682.237321 856886.023878
110262.646821 526658.849235 131493.819242
7488.583724 196698.251645 90865.239302
152326.693841 240801.920496 698452.673655
740111.984456 205078.180656 858115.221610
43239.345966 198148.594424 995271.524191
788117.086637 100467.392655 47886.901854
512706.605621 552827.435611 794908.553208
348175.890642 299142.108742 71926.186102
336732.555708 225250.769464 370438.442652
480504.989123 344557.302696 738722.777685
145931.975251 979457.745298 377820.086468
117986.082808 328504.511770 704694.590704
159921.605909 163103.083769 616780.215409
258014.918944 320130.679138 280025.412817
444045.350669 381485.587151 890347.352494
475443.189465 742068.743516 252015.333239
207786.058120 363140.907620 813253.396229
714788.976821 54623.821002 409097.349582
794257.437416 577542.742123 529870.583461
309326.480254 564927.975893 142467.272732
251971.873029 635988.642311 568330.747195
